DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200515,94185501,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200515,9OONYI01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200515,YZ0CGI01,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200514,9OQFLC01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200514,99DTF001,22978,CONJ.SC-AKX100LBK PANASONIC                  
20200514,99FYWY01,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20200514,9OJI9W01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200514,99K7Z101,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200513,YZ206301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200513,YZ206301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,9NYQIT01,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20200513,95921001,23780,RADIO CJ88 ABRALLK LG                        
20200513,27320301,23319,TABLET NB247 M9-3G QC PRETO                  
20200513,9OCECG01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200513,9OCECG01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200513,9OO31F01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200513,99GB1201,25871,SMARTPHONE LG K12 PLUS PRETO                 
20200512,99BT7801,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200512,9OFE2H01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200512,16369301,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200512,71127101,25190,IMPRESSORA MULTIFUNCIONAL EPSON ECOTANK L396 
20200511,89495001,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200511,9O94BW01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200511,9OAHQV01,26525,SMARTPHONE LG K12 MAX AZUL                   
20200510,9OO6H601,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200510,9OQB4G01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200509,44929101,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200509,9OA3EK01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200509,9OKPNZ01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200509,9O0HFL01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,42269101,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200509,9OHIN601,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200508,99BLZX01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200508,99BLZX01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200508,99LHLU01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200508,9OA9P001,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200508,9NZLB601,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200507,88PM2801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200507,69949901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200507,69949901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200507,99BTJY01,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200507,9OG1TR01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200507,99JJFV01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200507,999ZE901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200507,28102601,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200507,80316401,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200507,99F2RQ01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200507,22852501,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200506,9OLRQ401,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200506,9OPCDI01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200506,9NYTZ701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200505,YYYBEK01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200505,99MRAC01,26632,SMARTPHONE MOTOROLA MOTO G8 64GB BLUE        
20200505,999V7101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200505,32472801,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200505,38508701,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200505,9O9NSB01,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200505,9O9NSB01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200505,9O9NSB01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200505,43968101,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200505,05963701,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200504,10047501,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200504,08897801,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200504,49917801,25367,TABLET NB729 MINI MS40G BRANCO               
20200504,03521301,25435,TABLET NB732 MINI MS50X PRETO                
20200504,9O2Q7O01,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20200504,99EK3S01,25871,SMARTPHONE LG K12 PLUS PRETO                 
20200503,99A40S01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200503,99G11W01,26524,SMARTPHONE LG K12 MAX PRETO                  
20200502,99E93K01,25441,SMARTPHONE SAMSUNG GALAXY J810M  64GB VIOLETA
20200501,99O6TR01,26724,SMARTPHONE SAMSUNG GAL A51 128GB AZUL        
20200501,9OLLNX01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200501,9OFRAQ01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200430,99K7Z101,26015,SMARTPHONE SAMSUNG GAL A50  A505 64GB PRETO  
20200430,96459901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200430,9NYQIT01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200430,48927901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200430,48927901,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200430,99CJIA01,21647,DVD D-15 KARAOKE MONDIAL                     
20200429,99BNRV01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200428,99C1FB01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200428,45066101,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200428,9OLLNX01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200428,99HLL501,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200427,99NAIY01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200426,99GSI601,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200425,72060001,26525,SMARTPHONE LG K12 MAX AZUL                   
20200425,50755901,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200425,9OGPCF01,25435,TABLET NB732 MINI MS50X PRETO                
20200425,9OP7LJ01,26587,SMARTPHONE MOTOROLA MOTO ONE MACRO 64GB VIOL 
20200425,9OF1NY01,25582,SMARTPHONE LG K11 PLUS DB DOURADO            
20200424,51314001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200424,9O0K6601,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200424,99DQCJ01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200424,9OPEXN01,21647,DVD D-15 KARAOKE MONDIAL                     
20200424,99LM2R01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200424,99AG4Z01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200424,35707001,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200424,35707001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200424,21527601,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200423,06346101,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200423,52124901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200422,99CFGX01,26606,SMARTPHONE LG K50S 32GB AZUL                 
20200422,9OFRAQ01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200420,99F5UG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200420,9NY8XD01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200419,40251301,25699,RADIO AUTOMOTIVO P3336 POP BT 4X25W PT       
20200418,18779901,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200418,YZ0KSR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200418,YZ0KSR01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200417,9OGC7T01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200417,YZ0ITJ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200416,9OPBGJ01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200414,97063901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200414,9OD1WA01,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20200413,23859101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200413,9OPNIV01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200413,25299001,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200413,99EDV801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200413,99QFR201,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200413,YZ0JMW01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200411,57615601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200411,11037801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200411,9O7E0G01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200411,99DQCJ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200411,99DYEI01,25436,TABLET NB733 MINI MS50X AZUL/PRETO           
20200411,99C7SP01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200411,99G11W01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200408,YZ0IX201,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200408,99E7VO01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200408,9OFE2H01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200408,99NWOC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200407,99D17K01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200407,99D17K01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200407,71608501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200407,99J9NC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200407,000Q5J01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200407,YZ0ITJ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200407,YZ0ITJ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200406,99431801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200406,9O4NDV01,20385,TABLET NB184 M7S QUAD CORE PRETO             
20200406,60786601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200406,99E7KZ01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200406,99E7KZ01,25367,TABLET NB729 MINI MS40G BRANCO               
20200405,9NXEX801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200404,9NXEQQ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200404,82907301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200404,25299001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200403,9O0CLX01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200402,99CJV301,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200328,04777401,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200327,97063901,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200324,99GSI601,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200321,YYZE4I01,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200321,23887401,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200321,YZ0HGV01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200321,17129301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200321,9OL8QW01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200321,9OKJG601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200321,9O7I7601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200320,99IMFN01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200320,9OQCN601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200320,99CLCF01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200320,99IOA801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200320,9O0UXC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200320,31764301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200319,9OAMQX01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200319,53384501,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200319,85709301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200319,9OIZ2S01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200319,9NZHRH01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200319,9NZHRH01,23904,"TELEVISOR SMART 49"" UN49J5200 SAMSUNG        "
20200319,9OMR2H01,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200318,97966301,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200318,97966301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200318,9O6AZS01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200318,17557101,25579,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRATA    
20200318,9OINU501,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200318,99FOX101,21647,DVD D-15 KARAOKE MONDIAL                     
20200318,23360201,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200318,99KT7801,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200318,99BX2801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,YZ0FBD01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,9NY6XG01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200317,9O2XHH01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,9OMIQ201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200317,9OMIQ201,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,9OQE1A01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,99CO0K01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,82086601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,99BRIB01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200317,99H39R01,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20200317,99H39R01,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200316,99C31901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200316,99HAVW01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200316,61149901,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20200316,9O4PQY01,22620,CELULAR RIU-I R200 DB BRANCO-ROSA            
20200316,99J5IC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200316,58728601,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200315,61732601,23940,CELULAR DL YC 230 FLIP DB AMARELO            
20200315,YYZOWA01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200314,99LW6B01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200314,99LW6B01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200314,9OQ3L601,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200314,82786401,25669,"TELEVISOR SMART 43"" 43LK5750PSA.BWZ LG       "
20200314,9O8EJG01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200314,9O0XDY01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200314,99E95T01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200314,99E95T01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200314,65563901,25677,SMARTPHONE MOTOROLA MOTO G7 POWER XT1955-1 AZ
20200314,99JTHR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200314,99GTZC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200314,9O1OP501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200314,9O1OP501,25669,"TELEVISOR SMART 43"" 43LK5750PSA.BWZ LG       "
20200314,000W2F01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200313,61927201,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200313,00568801,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200313,53363501,23903,"TELEVISOR SMART 43"" UN43MU6100 SAMSUNG       "
20200313,9O0XDY01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200312,9O64TQ01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200312,93781901,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200312,99CFCW01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200312,17768701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200311,94884301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200311,82976901,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
20200311,99DZQ801,25872,SMARTPHONE LG K12 PLUS  AZUL                 
20200311,48449601,26589,BOX LINE OCM 4115 PT ONEAL                   
20200311,YZ0CGI01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200311,YZ0CGI01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200311,YZ0CD401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200311,YZ0CD401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200311,YZ0CD401,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200310,9O35G901,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200310,99BHM601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200310,9O3KP001,24911,"TELEVISOR SMART 43"" S3900FS SEMP TCL         "
20200310,99K3JY01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200310,99D3EC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200310,99BVBU01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200310,55339901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200310,69001901,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200310,9OCECG01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200310,9OCECG01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200310,49319101,22218,CONJ.SC-AKX220LBK PANASONIC                  
20200310,9NY6UB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200310,9NY6UB01,22507,ROTEADOR RE085 DUAL BAND 750MBPS 11AC        
20200310,9NY6UB01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200309,9NZMC501,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200309,17237901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200309,99AXMO01,25580,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB PRETO    
20200309,99EQ5P01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200309,99PSI401,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200309,80734501,24911,"TELEVISOR SMART 43"" S3900FS SEMP TCL         "
20200309,99E3AD01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200309,99E3AD01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200309,09628801,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200309,YZ01N001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200309,YZ0AJH01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200308,99L0R801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,9NZPBF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200307,60656601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,9O5BFD01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,99LPBJ01,21603,DVD D-14 GAME STAR II MONDIAL                
20200307,99LPBJ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200307,9OQDWQ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200307,99IVAC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,15756801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,15756801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200307,9O9BOL01,25435,TABLET NB732 MINI MS50X PRETO                
20200307,82858801,21647,DVD D-15 KARAOKE MONDIAL                     
20200307,68991001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,YZ027501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200307,YZ027501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,YYZ00X01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200307,YYZ00X01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200307,YZ09MZ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200306,89495001,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20200306,46122901,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200306,14133601,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20200306,9OPA0501,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200306,25299001,26460,CAIXA DE SOM AMPLIF.TROLLEY 8 POL SP329      
20200306,9NYRML01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200306,12607101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200306,YYZ82G01,23432,MINI SYSTEM PH470BT  PHILCO                  
20200306,YYZ82G01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200306,YYZ82G01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200306,YYZZNU01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200305,07346501,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200305,9O2AZD01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200305,99E4MQ01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200305,99KKM101,21647,DVD D-15 KARAOKE MONDIAL                     
20200305,99EKRC01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200305,90248101,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200304,99FPI701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200304,99FPI701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200304,95482901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200304,99QUOX01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200304,YZ07UW01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200303,29318001,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200303,99E97G01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200303,9OQW4T01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200303,99LJY701,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200303,22915301,25598,"TELEVISOR SMART 39"" L39S3900FS SEMP TCL      "
20200303,99F9N801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200303,99F9N801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200303,9OITZF01,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200303,99JTHR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200303,99JLRZ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200303,000ZO101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200303,000ZO101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200302,99FJ2801,15713,SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  
20200302,99FJ2801,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200302,46379401,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20200302,9OPAAJ01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200302,9OLMZS01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200302,9OLMZS01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200302,25396201,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200302,9OHVH701,25780,HOME THEATER HT-12 MONDIAL                   
20200302,9O0DRA01,25250,SMARTPHONE SAMSUNG GAL J6 64GB DB VIOLETA    
